Id,SalePrice
1461,125651.06440681763
1462,166214.10727210174
1463,184474.47322576639
1464,194724.4865807187
1465,195369.57664289692
1466,169495.31608550198
1467,178298.48260755386
1468,164640.57342593366
1469,184080.98727885613
1470,124935.08383016786
1471,206897.68589857535
1472,94466.28954056311
1473,95254.06877704419
1474,154912.11611885944
1475,121511.94382664928
1476,379864.78818677255
1477,256354.62191479572
1478,274481.3215857535
1479,287767.5979418955
1480,497487.959710979
1481,322197.87903749966
1482,207886.01685125753
1483,171304.48912407024
1484,167434.05606511855
1485,177072.98691441375
1486,194031.92833902285
1487,335108.23683816224
1488,239682.93043852676
1489,194696.0758351247
1490,218436.50988267316
1491,189770.84324826472
1492,90279.25858236286
1493,186797.7036979581
1494,296402.1679969304
1495,296584.83042715286
1496,234427.36896299903
1497,179481.10213770613
1498,158221.70461884674
1499,156386.1094863653
1500,147310.23713724682
1501,169540.5825283005
1502,146194.66124151365
1503,304975.7193438956
1504,242582.49935365343
1505,227223.00066616858
1506,183157.43861710545
1507,256597.01589350158
1508,197201.8141000354
1509,162360.95130768587
1510,140338.93323776568
1511,144866.31479696708
1512,175214.92294930908
1513,139646.1603420922
1514,161419.3207011971
1515,203256.70945336556
1516,156811.2947643648
1517,163374.1234987416
1518,129219.14823456218
1519,230535.078295978
1520,131844.59067827807
1521,139080.5038868639
1522,170507.14621753275
1523,109483.63150740098
1524,126889.71290603967
1525,121863.57946509827
1526,113751.01886277818
1527,91258.90626792284
1528,131996.31764530888
1529,153912.51862860325
1530,176684.8409730022
1531,106480.39514746671
1532,99136.20345835209
1533,151378.98450552244
1534,127906.76207858941
1535,165091.97957592495
1536,107998.29622220108
1537,68081.28513938218
1538,143560.4426716457
1539,184234.3099669219
1540,93733.64221253624
1541,160272.6930037137
1542,146191.1757068822
1543,213925.52821063314
1544,77806.82028371048
1545,106415.01794556518
1546,136004.65387307268
1547,148430.92828692496
1548,151150.33534196301
1549,116241.63682453443
1550,140191.2531911081
1551,118056.20339858752
1552,138881.29109145227
1553,150494.8729983091
1554,110171.25106171782
1555,169120.3933331374
1556,87970.77884168844
1557,98355.98778389487
1558,87615.94333543327
1559,93710.04561041878
1560,137416.11503680196
1561,118012.63983462354
1562,130013.97695067433
1563,123863.55754159387
1564,163629.5342455368
1565,145847.6315388176
1566,241079.95505377644
1567,73976.01416852312
1568,223103.030885703
1569,129858.7078327054
1570,133994.69787704342
1571,123159.64166198095
1572,148757.71497055428
1573,262563.5960387475
1574,113846.95772051626
1575,227498.15650419096
1576,234360.755071387
1577,180543.417907153
1578,128783.14438618463
1579,149234.72688331275
1580,199130.9797607319
1581,149899.85348144808
1582,126911.6180434774
1583,342511.8078112862
1584,227112.72830655606
1585,143170.3668921968
1586,73356.0932036491
1587,95916.32974785325
1588,148209.41748220913
1589,96988.86752440553
1590,137684.37619109303
1591,99317.7059570413
1592,107222.6500195365
1593,123675.28908311407
1594,141605.2377919622
1595,127006.42251283255
1596,239535.54141064678
1597,176127.14301748775
1598,209151.55778784188
1599,179311.0422885141
1600,180683.2826810081
1601,61186.95451275064
1602,117757.09853315371
1603,72822.50882887594
1604,262344.08607267134
1605,252662.68309762073
1606,170829.74251768037
1607,170572.36499248483
1608,215310.36512745748
1609,188375.75009676098
1610,152318.8331787072
1611,138960.91544083398
1612,155964.60563389098
1613,163667.30276122096
1614,123300.31574329558
1615,84555.94667220899
1616,72196.27854734285
1617,89936.8951005794
1618,128560.29968555087
1619,139801.93213367864
1620,183665.91899028618
1621,136131.30498308648
1622,144463.59753722584
1623,294115.45445242076
1624,209696.60242076256
1625,120373.88155836577
1626,158266.97897398658
1627,192004.1514423896
1628,260884.78820181152
1629,173896.65071635068
1630,367098.7265025128
1631,216979.20705316289
1632,242041.7541132086
1633,168537.059849514
1634,181883.28116109976
1635,174929.08299635514
1636,153162.3813807959
1637,195013.84356702387
1638,184815.56365317557
1639,174197.08345675832
1640,268774.49976122164
1641,173547.90405793954
1642,222939.04660213686
1643,222030.92102168116
1644,236236.94872664288
1645,191911.153897482
1646,156015.48314463717
1647,163528.44493023728
1648,128467.76576763108
1649,134062.05921375784
1650,108003.24015079762
1651,124237.99255626436
1652,92954.44791941968
1653,95604.81923973848
1654,149520.21345090325
1655,147582.04885780867
1656,147502.26735545875
1657,150168.56652568016
1658,142991.20357026145
1659,127755.95888304034
1660,146562.08363719968
1661,473886.2163917502
1662,424985.2796915085
1663,418280.38089850376
1664,483231.8825462705
1665,311119.2939480649
1666,331850.03066893044
1667,375184.3742788117
1668,337808.3652244856
1669,290749.0576900152
1670,367797.12651363894
1671,275463.1280164842
1672,460867.8352015587
1673,293749.92112009553
1674,242228.56760542886
1675,188437.91927687777
1676,180376.65199755327
1677,218696.43725791352
1678,451776.28059782874
1679,382871.4966845695
1680,346161.7852778353
1681,243374.06476564007
1682,284110.8234544166
1683,174516.34187463688
1684,177514.1196992012
1685,167115.64090707444
1686,166597.36235989752
1687,168449.32388504324
1688,193477.77356063732
1689,189274.1598565157
1690,193325.60794589826
1691,172679.8352889945
1692,250003.33858289797
1693,166805.1487481041
1694,182762.05583905833
1695,166764.429561501
1696,266681.85491164814
1697,173426.79365086925
1698,369195.0983871273
1699,335583.47692178324
1700,244348.7446912363
1701,254364.0130650828
1702,254467.85908781164
1703,254669.8493179759
1704,289431.6399455216
1705,226632.40153387448
1706,462735.1676009516
1707,208429.55249255028
1708,205965.31413146408
1709,281407.223147439
1710,222561.55468308768
1711,250725.84773733927
1712,281258.3162121982
1713,281636.23742555676
1714,227346.33511389198
1715,198160.08071211397
1716,184237.64830634938
1717,171532.86861774643
1718,136320.5927720308
1719,201994.08604896345
1720,253930.64714394644
1721,174594.74928772508
1722,126588.87020359191
1723,156977.08136657716
1724,209242.1337885363
1725,242270.61473170487
1726,179275.6476873674
1727,158978.2741421913
1728,187837.57013135462
1729,168587.21520164865
1730,149478.2965324542
1731,120328.77422774948
1732,129625.9663322247
1733,117349.36051117137
1734,119880.34443482032
1735,129754.96813006225
1736,114809.93197054177
1737,340475.0457510677
1738,225664.89343598206
1739,289138.3746033843
1740,213053.91517536703
1741,187606.62572123812
1742,167577.5087871198
1743,174194.425425227
1744,292930.24870764033
1745,220278.89492228063
1746,189649.26329274938
1747,216926.03295794965
1748,225881.500362575
1749,142746.08788039765
1750,124879.21575644078
1751,238333.54714604325
1752,119132.01377112526
1753,146749.6397368222
1754,190812.88397056216
1755,163179.01435117517
1756,126254.29982561113
1757,123961.9959672378
1758,140266.94654533162
1759,169744.10740620282
1760,161310.9816145235
1761,132569.69512841964
1762,170392.70773326152
1763,168083.60751982094
1764,109777.9480881082
1765,169831.38399074832
1766,176787.99353064958
1767,221905.1794327939
1768,142490.2489294481
1769,175581.41945913492
1770,138725.6189970859
1771,121769.82671704551
1772,134128.55899947332
1773,119267.7462648721
1774,133072.31686577105
1775,132235.45890496165
1776,127565.18049170703
1777,106531.28313784163
1778,133005.32599030779
1779,106031.78727919674
1780,181979.2289366641
1781,128717.33069045075
1782,85134.8161658659
1783,140584.4739235138
1784,87892.53828971215
1785,111263.24519472777
1786,125541.10755336542
1787,160019.77498501653
1788,46580.40379606932
1789,84656.16062746609
1790,71727.54290727951
1791,168649.28703067757
1792,155284.71213124847
1793,135491.99034021518
1794,142168.55273730485
1795,134216.72202722478
1796,109976.41650688807
1797,108513.98931988764
1798,116807.9422279176
1799,106525.0858948629
1800,125089.95342467375
1801,133805.5770583107
1802,127167.49798715426
1803,145151.888530447
1804,142312.07242108686
1805,134703.10516889938
1806,122431.23322874363
1807,125935.3854156155
1808,111418.06096777407
1809,121843.47521592407
1810,149163.5827068448
1811,90295.36033733746
1812,96621.42824863932
1813,122813.87019128544
1814,91214.96557430636
1815,57874.099963359804
1816,93273.24404917605
1817,111110.02205671667
1818,130303.07512908244
1819,120958.58788386548
1820,65597.40669172829
1821,101601.54393456237
1822,155651.37584238453
1823,47473.416422164846
1824,129672.82750384888
1825,129987.56934875928
1826,105326.39994525006
1827,91692.48315847851
1828,141809.30450000463
1829,105183.86027057565
1830,141533.00648617095
1831,152441.92108021444
1832,102088.25049630743
1833,146704.3021912231
1834,122313.12862832655
1835,134708.3722895346
1836,118246.51797192359
1837,84727.15676187426
1838,132535.31082760802
1839,91567.8703141184
1840,144165.7659785385
1841,140825.74353249394
1842,77777.21879138092
1843,114847.16536726776
1844,125569.84515006118
1845,134229.26661286646
1846,149641.32523987844
1847,163462.80154582017
1848,68038.18637779164
1849,106224.59739099616
1850,111613.63995817197
1851,158605.13471912977
1852,119294.59276134566
1853,125927.81919824741
1854,172916.47960596645
1855,153867.75621120847
1856,231322.4060897103
1857,147944.4923177059
1858,130651.48952482476
1859,113924.17992217791
1860,143544.28809906574
1861,112713.05088535162
1862,282863.6757167157
1863,281400.2455672799
1864,281400.2455672799
1865,323025.1959300086
1866,330207.47517403576
1867,241734.02273881232
1868,324379.1846944913
1869,205421.9355118784
1870,243086.43019101227
1871,236511.51633151743
1872,161492.30590036378
1873,242055.37346388967
1874,148458.1094731674
1875,204539.51394541858
1876,194918.087050457
1877,213594.0548816555
1878,197269.90620081333
1879,128447.55199326325
1880,138548.7144694981
1881,250474.66718434048
1882,256805.10451962624
1883,185594.6611693596
1884,201692.64083717007
1885,248780.844530199
1886,304189.98815465864
1887,208890.42385728916
1888,281857.10512988153
1889,162102.10982546478
1890,121238.99690004939
1891,139179.08918492618
1892,108515.4381609753
1893,126948.65963913646
1894,126363.67621984295
1895,140042.25942855346
1896,129611.37976777562
1897,120464.03206885212
1898,106829.58269601836
1899,135419.90689033305
1900,144571.78918856193
1901,176919.54977027976
1902,149912.57715827785
1903,208889.62700126565
1904,126677.7553682189
1905,188642.5395409384
1906,176299.89970221906
1907,187032.11149126355
1908,117237.61164153575
1909,136428.28058455198
1910,123237.65657390027
1911,211210.514515825
1912,314355.8822988514
1913,140230.03090100625
1914,64724.24621189609
1915,300293.0249606546
1916,60557.71998191271
1917,260073.4713148875
1918,139857.94046541676
1919,167799.47932980597
1920,133458.1697099857
1921,462662.80012620596
1922,325129.3037624655
1923,218301.14498467176
1924,239748.54199445085
1925,195759.18688324292
1926,417776.4697565068
1927,127652.55983588204
1928,153920.15155308662
1929,115881.57579365208
1930,128693.15015485896
1931,147559.8126393427
1932,139383.7803025087
1933,168641.7278400723
1934,182161.89501631237
1935,168096.43184687797
1936,184718.47276449372
1937,186154.28529362514
1938,170233.53202703389
1939,248606.284753834
1940,192345.405873001
1941,167883.35443720562
1942,180397.98392905027
1943,206393.17825835044
1944,332225.5856926202
1945,381610.5732988868
1946,182472.43059985974
1947,300098.92025070934
1948,176642.2154261485
1949,238657.20541340846
1950,187280.5655632336
1951,256496.45940658575
1952,226050.4514933223
1953,163708.98309810268
1954,188675.28500139827
1955,134037.64161087738
1956,319443.3441011811
1957,153117.54507386635
1958,315463.46951762907
1959,140840.11467049515
1960,116303.17908747871
1961,118482.21553138772
1962,96249.59793837997
1963,103081.44832673031
1964,108390.90850328199
1965,147879.32225653614
1966,145964.79411606462
1967,276494.06026477984
1968,432534.9861590564
1969,400654.77669700945
1970,449075.64104548044
1971,447214.8070610949
1972,379953.9166297884
1973,266306.9839639492
1974,307240.48946942965
1975,488740.67057727504
1976,266445.4341818414
1977,350734.2623946146
1978,342860.1891483732
1979,337658.9159993585
1980,195375.7252963865
1981,348535.24183332553
1982,223899.3520909135
1983,201293.90914374293
1984,164559.41696918357
1985,214914.22440441733
1986,219153.67439473458
1987,178583.6969160735
1988,173959.01838554244
1989,195649.62966311176
1990,208110.96134516964
1991,225257.005784769
1992,208862.33651735194
1993,171233.27476530938
1994,238097.0519873888
1995,190216.9408218274
1996,240049.39612230274
1997,310216.2428203564
1998,342896.4856175027
1999,249065.95325897966
2000,320051.6911358513
2001,255626.375106685
2002,244583.98520045748
2003,270297.0045086707
2004,276949.82161252375
2005,224367.89506344494
2006,227215.19968311588
2007,248107.23687750773
2008,212734.13901738197
2009,181392.01787067964
2010,198391.3394753843
2011,142554.67546594265
2012,176041.66760174042
2013,180333.8237209039
2014,185141.21660153742
2015,209236.945557992
2016,185329.35425395536
2017,200259.173053448
2018,117701.97072987778
2019,133578.37290326928
2020,113256.0091354617
2021,109071.4571581354
2022,181457.41982626708
2023,147248.29542155634
2024,256903.82197111638
2025,340878.56613062066
2026,175412.54524255128
2027,148164.90066153367
2028,157617.02789930833
2029,166287.51595924262
2030,278887.0248671836
2031,230223.3131517801
2032,254344.6072949674
2033,277521.4400584199
2034,172510.13233472692
2035,217473.29309754443
2036,199137.62661857624
2037,201183.74864140464
2038,295933.8680076695
2039,222506.8003538735
2040,306330.8757671157
2041,283511.5726866285
2042,207409.9541314642
2043,167607.39691692658
2044,169663.50953534758
2045,223108.98848560118
2046,140884.98354504904
2047,150975.5835239186
2048,139319.32528265368
2049,133474.08023111298
2050,183247.24280415502
2051,105498.90989347585
2052,118780.89658316993
2053,150001.95924870562
2054,85361.23599434356
2055,147511.55187277682
2056,134979.19960557474
2057,123299.02226780211
2058,220807.0260449988
2059,134402.45040454733
2060,170806.77278034878
2061,178323.99037754693
2062,129419.06493208696
2063,112171.09095087007
2064,146705.8411991621
2065,120972.777510516
2066,153588.3225141284
2067,112267.41035870407
2068,140337.86253313094
2069,91829.70061650554
2070,107947.53105263524
2071,88774.88738934277
2072,134362.59323160132
2073,136480.20399402967
2074,191572.13148333543
2075,146858.42298586504
2076,118855.34436721068
2077,152937.8934970565
2078,128793.33869450589
2079,139483.9107977586
2080,117646.30774696195
2081,127993.39887331583
2082,124680.24749941744
2083,146384.6788125465
2084,108581.79510801195
2085,122549.91936287217
2086,109015.09310268801
2087,129159.39359562636
2088,98049.55079469501
2089,80339.43176858632
2090,131142.71135399461
2091,124158.27872015217
2092,131786.3869492883
2093,119729.98347760657
2094,103971.01150807718
2095,157376.55518652953
2096,78001.02973396497
2097,92550.73210245652
2098,158044.05255606447
2099,48433.501607590246
2100,102889.82952696708
2101,118931.54014363611
2102,129719.95303900298
2103,104306.3991967206
2104,136892.12560378434
2105,116242.08025584905
2106,74665.8026249376
2107,219133.4021205305
2108,116699.37996217253
2109,113361.58437599888
2110,135402.60223898973
2111,163131.71254935872
2112,139920.77649994122
2113,129657.4937522666
2114,114309.66012426165
2115,170952.13692804816
2116,119908.12929965448
2117,162430.4895446446
2118,128345.55160890821
2119,112953.22966686555
2120,113212.38137903964
2121,86883.70955715774
2122,100972.5141596683
2123,91146.52987475708
2124,188758.7936539129
2125,136836.26098174835
2126,150757.46378246078
2127,157091.0489562822
2128,119668.79629843889
2129,93390.73627744183
2130,147293.6606106538
2131,144073.4035463966
2132,120461.61952046114
2133,123883.75881122165
2134,112921.56397124856
2135,86594.76210501361
2136,71035.08456261075
2137,106966.19128621482
2138,129172.32782296243
2139,153320.947165156
2140,136134.81032705438
2141,135821.37446660767
2142,123559.7551181555
2143,147688.91386755684
2144,124658.13307439478
2145,135040.23006759447
2146,149175.95935581662
2147,143446.5780148716
2148,134777.76334465426
2149,141565.94479097667
2150,224934.7874771317
2151,108184.26120967552
2152,175217.5965525157
2153,163852.83831705112
2154,114707.93054299627
2155,142634.3654195604
2156,280057.60764849465
2157,231109.17727109435
2158,250802.85354547526
2159,207045.32939714444
2160,174278.50531620937
2161,248559.34529000107
2162,415056.5587387791
2163,367066.51930600486
2164,237885.7455025218
2165,188818.02800187893
2166,157984.2266496228
2167,222937.13310057987
2168,202979.31765515212
2169,200446.80618965236
2170,218250.56088297046
2171,144862.44647396758
2172,125224.71117567703
2173,175825.05837748921
2174,229304.75908551447
2175,299964.43752678967
2176,321299.74567448744
2177,231463.41704639452
2178,212996.01531906505
2179,143464.36341256226
2180,220016.87693102006
2181,186755.66617901868
2182,227928.36071650835
2183,187274.6716705507
2184,128042.84473483288
2185,116378.18268622176
2186,153715.66134540507
2187,150812.6832911955
2188,161474.1335047484
2189,291014.25906993315
2190,77343.91260266448
2191,81703.19564799231
2192,89487.72033250527
2193,99909.17255242556
2194,105307.51740723841
2195,115432.65464920034
2196,96431.42528793646
2197,108939.01665907954
2198,157686.33893244667
2199,160481.46761681663
2200,143952.81678745983
2201,143615.62835260644
2202,209555.46178901513
2203,134748.84606212832
2204,185768.20011053473
2205,116092.96106245086
2206,133666.3017700709
2207,194917.52938327345
2208,248326.91228317772
2209,238592.57514109203
2210,121301.33397121116
2211,109971.17250004056
2212,115110.99168749843
2213,103901.42768636846
2214,131659.00675157478
2215,96403.0122502701
2216,148484.16278067895
2217,67426.98524391696
2218,82892.95197665699
2219,77703.37547804504
2220,79197.04989456885
2221,304322.8825783174
2222,265506.4030291899
2223,290531.4736685399
2224,215542.1097987301
2225,117440.8298991131
2226,193440.87393234903
2227,207774.42839650912
2228,260286.3650062617
2229,265271.5303323087
2230,152506.04754037535
2231,215838.1107170702
2232,188683.56222640135
2233,183162.154862291
2234,235188.95922158653
2235,217722.31513928846
2236,296155.49796132947
2237,358484.76866104116
2238,189953.7216475857
2239,113462.49681333645
2240,162109.22128578273
2241,157987.24000742089
2242,133653.1724824342
2243,126000.37752239936
2244,105783.52358076998
2245,94118.7286579469
2246,143400.89333268354
2247,108525.68408930421
2248,131579.04883233478
2249,128559.44144914838
2250,135140.20448988132
2251,134059.63003833534
2252,170297.02204926455
2253,150521.57083919374
2254,170658.6026466932
2255,185709.74541530438
2256,185721.7891204529
2257,211489.0701500594
2258,165916.99884082522
2259,177915.62490474305
2260,139742.8809841343
2261,183373.28747517397
2262,209805.621603419
2263,354272.1299601255
2264,464815.7041530467
2265,173506.86264666295
2266,281017.01297561725
2267,376021.137671331
2268,409170.3537517065
2269,135605.10168920702
2270,199114.26864115696
2271,214130.86702850615
2272,200322.97153022018
2273,167470.7861511595
2274,178497.19955781774
2275,162921.19929648237
2276,194874.22210572596
2277,188761.13386819288
2278,151864.40182024325
2279,125106.41736010545
2280,119911.33126159874
2281,167611.39306014797
2282,187069.92947318108
2283,105343.07563917876
2284,110854.83699554818
2285,146443.60366755878
2286,119931.11670843554
2287,354544.55076154205
2288,258397.27760522295
2289,402849.02216470917
2290,465863.4762451884
2291,328089.58936298406
2292,446613.8486972203
2293,475645.69044934254
2294,412678.5230993865
2295,470609.7751390433
2296,312632.31177848263
2297,312280.0966064323
2298,334388.665750629
2299,391936.10479008785
2300,329358.62239060487
2301,278074.6132914837
2302,243298.1797193216
2303,234500.03992660544
2304,243392.40139970803
2305,178461.62521121354
2306,175718.78088529856
2307,185696.81701285843
2308,225941.82555145217
2309,278097.6860892678
2310,207550.63940019862
2311,195640.30053651234
2312,174358.4686872741
2313,174805.17493972686
2314,172948.63945323654
2315,174904.72804815398
2316,178990.18177152926
2317,187039.24637433965
2318,173234.8779091567
2319,183959.89468309283
2320,181641.29439784965
2321,232041.81947423148
2322,178175.2464790844
2323,178139.56640894338
2324,169703.8036859838
2325,213453.95516719844
2326,173241.32124267062
2327,202852.5642371853
2328,223011.55915116606
2329,181105.60003264478
2330,176558.6789765458
2331,362164.706773036
2332,394063.43454192707
2333,321807.2650110605
2334,236626.12649513685
2335,255179.17698940766
2336,347326.1146365392
2337,201596.48874091366
2338,293378.12708714034
2339,220580.55931670542
2340,421401.0237153225
2341,226744.6030808254
2342,237111.57832185668
2343,226179.4047798374
2344,215127.48764135214
2345,240018.72147608225
2346,212810.23263752478
2347,197918.89869565069
2348,242653.99569435013
2349,173294.52920612184
2350,290610.1731594162
2351,256921.21781071724
2352,248039.57437181543
2353,248948.16685581426
2354,141430.59574879042
2355,147872.69401081896
2356,157572.24001688167
2357,191954.5349408529
2358,193822.94099812655
2359,133476.75338475456
2360,118161.18217593015
2361,143207.64685250042
2362,290186.44529964094
2363,139773.53648061675
2364,156809.35065426197
2365,222487.06663137628
2366,190897.15667561538
2367,231109.39767503977
2368,210837.5998875727
2369,232424.97283098323
2370,164575.89618378135
2371,168611.9768705624
2372,197237.9263198216
2373,276988.38594652194
2374,319003.7382313193
2375,260424.41713604904
2376,289351.8798641512
2377,354896.37102930475
2378,139558.0243900232
2379,189976.18618831367
2380,150420.68935468912
2381,160501.97736030133
2382,200046.72176469947
2383,209924.90746376154
2384,241641.5952836423
2385,161789.05133793945
2386,137394.62432503502
2387,135354.44496496185
2388,94889.94378609784
2389,131168.102694768
2390,143695.77434880545
2391,145366.8887612568
2392,115690.65412807107
2393,169495.47772986244
2394,139302.71799554786
2395,208989.85549288854
2396,142795.64934246877
2397,221998.1027955505
2398,136428.02036659833
2399,55537.532829995216
2400,53802.770706579744
2401,118962.50862896672
2402,136922.02515244557
2403,134410.39762085438
2404,148332.1552744409
2405,156992.95100092058
2406,140262.13091022868
2407,126866.23866932951
2408,140797.40848244764
2409,121278.43091539793
2410,170902.09293418506
2411,119299.71248263164
2412,157730.8583958853
2413,125407.08570386351
2414,133765.6417475348
2415,131420.40663529036
2416,129338.0003738936
2417,130953.86911148956
2418,128217.09508476597
2419,125941.63088988021
2420,124243.44291848417
2421,148801.1327193617
2422,108978.29540428633
2423,115807.55490614015
2424,148585.44594566146
2425,230786.07090943944
2426,140655.28216444096
2427,125580.38391699125
2428,180257.48045886867
2429,114022.54836962398
2430,133346.59481276965
2431,112254.56299390986
